deputy_name,parti_ratt_financier,numero,date,type,sort,titre,nombre_votants,nombre_pours,nombre_contres,nombre_abstentions,position
daniele-obono,La France Insoumise,6,2017-07-10,ordinaire,rejeté,l'amendement n° 440 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,160,22,138,0,pour
daniele-obono,La France Insoumise,7,2017-07-10,ordinaire,rejeté,l'amendement n° 441 de M. Vallaud à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,170,26,144,0,pour
daniele-obono,La France Insoumise,8,2017-07-10,ordinaire,rejeté,l'amendement n° 120 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,154,23,130,1,pour
daniele-obono,La France Insoumise,18,2017-07-11,ordinaire,rejeté,l'amendement n° 369 de M. Dharréville à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,242,27,212,3,pour
daniele-obono,La France Insoumise,19,2017-07-11,ordinaire,rejeté,l'amendement n° 179 de M. Prudhomme et l'amendement identique n°304 de M. Pajot à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,238,26,209,3,pour
daniele-obono,La France Insoumise,20,2017-07-11,ordinaire,rejeté,l'amendement n° 112 de M. Quatennens à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,208,23,180,5,pour
daniele-obono,La France Insoumise,21,2017-07-11,ordinaire,rejeté,l'amendement n° 162 de M. Prudhomme et l'amendement identique n° 455 de M. Vallaud à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,192,24,165,3,pour
daniele-obono,La France Insoumise,22,2017-07-11,ordinaire,rejeté,l'amendement n° 163 de M. Prudhomme à l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,176,22,153,1,pour
daniele-obono,La France Insoumise,23,2017-07-11,ordinaire,adopté,l'article 2 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,209,169,37,3,contre
daniele-obono,La France Insoumise,28,2017-07-12,ordinaire,rejeté,l'amendement n° 160 de M. Prud'homme et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,166,24,140,2,pour
daniele-obono,La France Insoumise,29,2017-07-12,ordinaire,rejeté,l'amendement n° 156 de M. Prud'homme et les amendements identiques suivants à l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,177,22,155,0,pour
daniele-obono,La France Insoumise,30,2017-07-12,ordinaire,adopté,l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,176,155,21,0,contre
daniele-obono,La France Insoumise,31,2017-07-12,ordinaire,rejeté,l'amendement n° 318 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,121,20,100,1,pour
daniele-obono,La France Insoumise,32,2017-07-13,ordinaire,rejeté,l'amendement n° 327 de M. Dharréville après l'article 9 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,30,101,2,pour
daniele-obono,La France Insoumise,35,2017-07-13,ordinaire,rejeté,l'amendement n° 330 de M. Dharréville après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,146,18,123,5,pour
daniele-obono,La France Insoumise,36,2017-07-13,ordinaire,rejeté,l'amendement n° 475 de M. Vallaud après l'article 3 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,141,22,115,4,pour
daniele-obono,La France Insoumise,37,2017-07-13,ordinaire,rejeté,l'amendement n° 148 de M. Lachaud et l'amendement identique suivant à l'article 4 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,16,99,1,pour
daniele-obono,La France Insoumise,38,2017-07-13,ordinaire,adopté,l'article 4 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,138,110,28,0,contre
daniele-obono,La France Insoumise,39,2017-07-13,ordinaire,rejeté,l'amendement n° 234 de M. Quatennens et les amendements identiques suivants à l'article 5 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,124,20,104,0,pour
daniele-obono,La France Insoumise,40,2017-07-13,ordinaire,rejeté,l'amendement n° 80 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,116,28,87,1,pour
daniele-obono,La France Insoumise,41,2017-07-13,ordinaire,rejeté,l'amendement n° 402 de M. Dharréville à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,120,19,93,8,pour
daniele-obono,La France Insoumise,42,2017-07-13,ordinaire,rejeté,l'amendement n° 88 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,113,19,91,3,pour
daniele-obono,La France Insoumise,43,2017-07-13,ordinaire,rejeté,l'amendement n° 85 de M. Quatennens à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,119,17,96,6,pour
daniele-obono,La France Insoumise,44,2017-07-13,ordinaire,adopté,l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,130,103,24,3,contre
daniele-obono,La France Insoumise,45,2017-07-13,ordinaire,rejeté,l'amendement n°79 de M. Quatennens et l'amendement identique suivant à l'article 6 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,117,22,87,8,pour
daniele-obono,La France Insoumise,46,2017-07-13,ordinaire,adopté,l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,133,103,24,6,contre
daniele-obono,La France Insoumise,47,2017-07-13,ordinaire,rejeté,l'amendement n° 385 de M. Dharréville après l'article 7 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,141,24,116,1,pour
daniele-obono,La France Insoumise,48,2017-07-13,ordinaire,rejeté,l'amendement n° 422 de M. Dharréville après l'article 8 du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,155,23,129,3,pour
daniele-obono,La France Insoumise,49,2017-07-13,solennel,adopté,l'ensemble du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,324,270,50,4,contre
daniele-obono,La France Insoumise,53,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour la confiance dans la vie publique (première lecture).",238,23,205,10,pour
daniele-obono,La France Insoumise,54,2017-07-24,solennel,rejeté,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi organique pour la confiance dans la vie publique (première lecture).",233,25,201,7,pour
daniele-obono,La France Insoumise,55,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. Olivier Faure, du projet de loi pour la confiance dans la vie publique (première lecture).",227,71,156,0,pour
daniele-obono,La France Insoumise,56,2017-07-24,solennel,rejeté,"la motion de renvoi en commission, déposée par M. André Chassaigne, du projet de loi organique pour la confiance dans la vie publique (première lecture).",203,65,134,4,pour
daniele-obono,La France Insoumise,57,2017-07-25,ordinaire,rejeté,l'amendement n° 156 de Mme Obono à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,295,48,236,11,pour
daniele-obono,La France Insoumise,58,2017-07-25,ordinaire,rejeté,l'amendement n° 307 de M. Roussel à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,284,72,206,6,pour
daniele-obono,La France Insoumise,59,2017-07-25,ordinaire,rejeté,l'amendement n° 21 de M. Breton et les amendements identiques suivants à l'article premier ter du projet de loi pour la confiance dans la vie publique (première lecture).,301,133,153,15,pour
daniele-obono,La France Insoumise,60,2017-07-25,ordinaire,rejeté,l'amendement n° 314 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,210,58,147,5,pour
daniele-obono,La France Insoumise,61,2017-07-25,ordinaire,rejeté,l'amendement n° 315 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,243,68,170,5,pour
daniele-obono,La France Insoumise,62,2017-07-25,ordinaire,rejeté,l'amendement n° 316 de M. Roussel après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,268,76,186,6,pour
daniele-obono,La France Insoumise,63,2017-07-25,ordinaire,rejeté,l'amendement n° 174 de Mme Obono après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,283,20,257,6,pour
daniele-obono,La France Insoumise,64,2017-07-25,ordinaire,adopté,l'amendement n° 531 de Mme Rabault après l'article deux du projet de loi pour la confiance dans la vie publique (première lecture).,294,273,14,7,pour
daniele-obono,La France Insoumise,65,2017-07-25,ordinaire,rejeté,l'amendement n° 159 de Mme Obono à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,279,80,182,17,pour
daniele-obono,La France Insoumise,66,2017-07-25,ordinaire,rejeté,l'amendement n° 80 de M. Marleix et les amendements identiques suivants à l'article 2 bis A du projet de loi pour la confiance dans la vie publique (première lecture).,277,88,183,6,pour
daniele-obono,La France Insoumise,67,2017-07-25,ordinaire,rejeté,l'amendement n° 81 de M. Marleix et les amendements identiques suivants à l'article 2 bis du projet de loi pour la confiance dans la vie publique (première lecture).,263,86,172,5,pour
daniele-obono,La France Insoumise,68,2017-07-25,ordinaire,rejeté,l'amendement n° 140 de Mme Batho et les amendements identiques suivants avant l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,214,59,152,3,pour
daniele-obono,La France Insoumise,69,2017-07-25,ordinaire,rejeté,l'amendement n° 70 de M. Marleix et les amendements identiques suivants à l'article 2 ter B du projet de loi pour la confiance dans la vie publique (première lecture).,200,63,131,6,pour
daniele-obono,La France Insoumise,70,2017-07-26,ordinaire,rejeté,l'amendement n° 166 de M. Bernalicis et l'amendement identique suivant à l'article 2 ter C du projet de loi pour la confiance dans la vie publique (première lecture).,198,23,171,4,pour
daniele-obono,La France Insoumise,73,2017-07-26,ordinaire,rejeté,l'amendement n° 380 de Mme Untermaier et les amendements identiques suivants à l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,163,37,119,7,pour
daniele-obono,La France Insoumise,74,2017-07-26,ordinaire,rejeté,l'amendement n° 601 de M. Furst après l'article 2 quater du projet de loi pour la confiance dans la vie publique (première lecture).,209,52,144,13,abstention
daniele-obono,La France Insoumise,75,2017-07-26,ordinaire,rejeté,l'amendement n° 627 de M. Abad avant l'article 3 du projet de loi pour la confiance dans la vie publique (première lecture).,222,64,141,17,pour
daniele-obono,La France Insoumise,83,2017-07-27,ordinaire,adopté,l'amendement n° 462 de Mme Braun-Pivet à l'article 10 du projet de loi pour la confiance dans la vie publique (première lecture).,234,184,25,25,abstention
daniele-obono,La France Insoumise,85,2017-07-28,ordinaire,rejeté,l'amendement n° 129 de M. Abad et les amendements identiques suivants à l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,166,61,103,2,pour
daniele-obono,La France Insoumise,86,2017-07-28,ordinaire,rejeté,l'amendement n° 196 de Mme Obono après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,132,15,116,1,pour
daniele-obono,La France Insoumise,87,2017-07-28,ordinaire,rejeté,l'amendement n° 313 de M. Roussel après l'article 15 du projet de loi pour la confiance dans la vie publique (première lecture).,129,15,113,1,pour
